Comune;X;Y;denom;Localiz;nomeparco;weblink;cronologia;Tipologia;info;Telefono;Fax;e_mail;Social;Ticket;Ticket_rid;Orario;Scheda;FotoImage;OBJECTID;Note;Sheet;CODISTAT;data_caricamento
"Calatafimi Segesta";"12.832422";"37.941437";Tempio;"C.da Barbaro - Case Barbaro - SP 68";"Parco archeologico di Segesta";"http://www.regione.sicilia.it/beniculturali/dirbenicult/database/page_musei/pagina_musei.asp?ID=57&IdSito=91";classica;Tempio;"Ultimo ingresso un'ora prima della chiusura. Ingresso gratuito per i minorenni e gli over 65; ridotto per 18-25 anni.";"0924952356";"0924951747";"urp.parco.archeo.segesta@regione.sicilia.it, parco.archeo.segesta@regione.sicilia.it";"https://www.facebook.com/pg/Parco-archeologico-di-Segesta-Beni-culturali-879517822142259/about/?ref=page_internal";"6,00 €";"3,00 €";"Apertura: 9.00. Chiusura: fino al 29/02 ore 17; 1-26/03 ore 18,30; 27/03-2/10 ore 19.30; 3-31/10 ore 18,30; 1-31/12 ore 17.";"http://gis.osservatorioturistico.sicilia.it/doc/testi/schede_archeo/Segesta_tempio.pdf";"http://gis.osservatorioturistico.sicilia.it/doc/foto/archeo/ico/Segesta_tempio.jpg";"130";NULL;"http://gis.osservatorioturistico.sicilia.it/doc/testi/schede_archeo/Segesta_tempio_eng.pdf";"081003";"1587553507"
"Calatafimi Segesta";"12.837167";"37.940076";"Porta a Valle";"C.da Barbaro - Case Barbaro - SP 68";"Parco archeologico di Segesta";"http://www.regione.sicilia.it/beniculturali/dirbenicult/database/page_musei/pagina_musei.asp?ID=57&IdSito=91";ellenistica;Fortificazioni;"Ultimo ingresso un'ora prima della chiusura. Ingresso gratuito per i minorenni e gli over 65; ridotto per 18-25 anni.";"0924952356";"0924951747";"urp.parco.archeo.segesta@regione.sicilia.it, parco.archeo.segesta@regione.sicilia.it";"https://www.facebook.com/pg/Parco-archeologico-di-Segesta-Beni-culturali-879517822142259/about/?ref=page_internal";"6,00 €";"3,00 €";"Apertura: 9.00. Chiusura: fino al 29/02 ore 17; 1-26/03 ore 18,30; 27/03-2/10 ore 19.30; 3-31/10 ore 18,30; 1-31/12 ore 17.";"http://gis.osservatorioturistico.sicilia.it/doc/testi/schede_archeo/Segesta_portavalle.pdf";"http://gis.osservatorioturistico.sicilia.it/doc/foto/archeo/ico/Segesta_portavalle.jpg";"131";NULL;"http://gis.osservatorioturistico.sicilia.it/doc/testi/schede_archeo/Segesta_portavalle_eng.pdf";"081003";"1587553507"
"Calatafimi Segesta";"12.842606";"37.939678";Agorà;"C.da Barbaro - Case Barbaro - SP 68";"Parco archeologico di Segesta";"http://www.regione.sicilia.it/beniculturali/dirbenicult/database/page_musei/pagina_musei.asp?ID=57&IdSito=91";"ellenistica; imperiale";"Area pubblica civile";"Ultimo ingresso un'ora prima della chiusura. Ingresso gratuito per i minorenni e gli over 65; ridotto per 18-25 anni.";"0924952356";"0924951747";"urp.parco.archeo.segesta@regione.sicilia.it, parco.archeo.segesta@regione.sicilia.it";"https://www.facebook.com/pg/Parco-archeologico-di-Segesta-Beni-culturali-879517822142259/about/?ref=page_internal";"6,00 €";"3,00 €";"Apertura: 9.00. Chiusura: fino al 29/02 ore 17; 1-26/03 ore 18,30; 27/03-2/10 ore 19.30; 3-31/10 ore 18,30; 1-31/12 ore 17.";"http://gis.osservatorioturistico.sicilia.it/doc/testi/schede_archeo/Segesta_agora.pdf";"http://gis.osservatorioturistico.sicilia.it/doc/foto/archeo/ico/Segesta_agora.jpg";"132";NULL;"http://gis.osservatorioturistico.sicilia.it/doc/testi/schede_archeo/Segesta_agora_eng.pdf";"081003";"1587553507"
"Calatafimi Segesta";"12.843381";"37.940523";Basilica;"C.da Barbaro - Case Barbaro - SP 68";"Parco archeologico di Segesta";"http://www.regione.sicilia.it/beniculturali/dirbenicult/database/page_musei/pagina_musei.asp?ID=57&IdSito=91";medievale;"Edificio religioso";"Ultimo ingresso un'ora prima della chiusura. Ingresso gratuito per i minorenni e gli over 65; ridotto per 18-25 anni.";"0924952356";"0924951747";"urp.parco.archeo.segesta@regione.sicilia.it, parco.archeo.segesta@regione.sicilia.it";"https://www.facebook.com/pg/Parco-archeologico-di-Segesta-Beni-culturali-879517822142259/about/?ref=page_internal";"6,00 €";"3,00 €";"Apertura: 9.00. Chiusura: fino al 29/02 ore 17; 1-26/03 ore 18,30; 27/03-2/10 ore 19.30; 3-31/10 ore 18,30; 1-31/12 ore 17.";"http://gis.osservatorioturistico.sicilia.it/doc/testi/schede_archeo/Segesta_basilica.pdf";"http://gis.osservatorioturistico.sicilia.it/doc/foto/archeo/ico/Segesta_basilica.jpg";"133";NULL;"http://gis.osservatorioturistico.sicilia.it/doc/testi/schede_archeo/Segesta_basilica_eng.pdf";"081003";"1587553507"
"Calatafimi Segesta";"12.843868";"37.940301";Castello;"C.da Barbaro - Case Barbaro - SP 68";"Parco archeologico di Segesta";"http://www.regione.sicilia.it/beniculturali/dirbenicult/database/page_musei/pagina_musei.asp?ID=57&IdSito=91";medievale;Fortificazioni;"Ultimo ingresso un'ora prima della chiusura. Ingresso gratuito per i minorenni e gli over 65; ridotto per 18-25 anni.";"0924952356";"0924951747";"urp.parco.archeo.segesta@regione.sicilia.it, parco.archeo.segesta@regione.sicilia.it";"https://www.facebook.com/pg/Parco-archeologico-di-Segesta-Beni-culturali-879517822142259/about/?ref=page_internal";"6,00 €";"3,00 €";"Apertura: 9.00. Chiusura: fino al 29/02 ore 17; 1-26/03 ore 18,30; 27/03-2/10 ore 19.30; 3-31/10 ore 18,30; 1-31/12 ore 17.";"http://gis.osservatorioturistico.sicilia.it/doc/testi/schede_archeo/Segesta_castello.pdf";"http://gis.osservatorioturistico.sicilia.it/doc/foto/archeo/ico/Segesta_castello.jpg";"134";NULL;"http://gis.osservatorioturistico.sicilia.it/doc/testi/schede_archeo/Segesta_castello_eng.pdf";"081003";"1587553507"
"Calatafimi Segesta";"12.843872";"37.941097";Teatro;"C.da Barbaro - Case Barbaro - SP 68";"Parco archeologico di Segesta";"http://www.regione.sicilia.it/beniculturali/dirbenicult/database/page_musei/pagina_musei.asp?ID=57&IdSito=91";ellenistica;Teatro;"Ultimo ingresso un'ora prima della chiusura. Ingresso gratuito per i minorenni e gli over 65; ridotto per 18-25 anni.";"0924952356";"0924951747";"urp.parco.archeo.segesta@regione.sicilia.it, parco.archeo.segesta@regione.sicilia.it";"https://www.facebook.com/pg/Parco-archeologico-di-Segesta-Beni-culturali-879517822142259/about/?ref=page_internal";"6,00 €";"3,00 €";"Apertura: 9.00. Chiusura: fino al 29/02 ore 17; 1-26/03 ore 18,30; 27/03-2/10 ore 19.30; 3-31/10 ore 18,30; 1-31/12 ore 17.";"http://gis.osservatorioturistico.sicilia.it/doc/testi/schede_archeo/Segesta_teatro.pdf";"http://gis.osservatorioturistico.sicilia.it/doc/foto/archeo/ico/Segesta_teatro.jpg";"135";NULL;"http://gis.osservatorioturistico.sicilia.it/doc/testi/schede_archeo/Segesta_teatro_eng.pdf";"081003";"1587553507"
"Calatafimi Segesta";"12.843536";"37.939978";Moschea;"C.da Barbaro - Case Barbaro - SP 68";"Parco archeologico di Segesta";"http://www.regione.sicilia.it/beniculturali/dirbenicult/database/page_musei/pagina_musei.asp?ID=57&IdSito=91";medievale;"Edificio religioso";"Ultimo ingresso un'ora prima della chiusura. Ingresso gratuito per i minorenni e gli over 65; ridotto per 18-25 anni.";"0924952356";"0924951747";"urp.parco.archeo.segesta@regione.sicilia.it, parco.archeo.segesta@regione.sicilia.it";"https://www.facebook.com/pg/Parco-archeologico-di-Segesta-Beni-culturali-879517822142259/about/?ref=page_internal";"6,00 €";"3,00 €";"Apertura: 9.00. Chiusura: fino al 29/02 ore 17; 1-26/03 ore 18,30; 27/03-2/10 ore 19.30; 3-31/10 ore 18,30; 1-31/12 ore 17.";"http://gis.osservatorioturistico.sicilia.it/doc/testi/schede_archeo/Segesta_moschea.pdf";"http://gis.osservatorioturistico.sicilia.it/doc/foto/archeo/ico/Segesta_moschea.jpg";"136";NULL;"http://gis.osservatorioturistico.sicilia.it/doc/testi/schede_archeo/Segesta_moschea_eng.pdf";"081003";"1587553507"
Castelvetrano;"12.825291";"37.582442";"Templi A ed O";"Marinella di Selinunte - Via Selinunte";"Parco archeologico di Selinunte e Cave di Cusa";"http://www.regione.sicilia.it/beniculturali/dirbenicult/database/page_musei/pagina_musei.asp?ID=121&IdSito=0&IdC=2436&IdS=30&IdAS=120";classica;Tempio;"Pagamento ingresso alle aree del Parco: contanti e POS allo sportello della biglietteria, bonifico bancario.";"092446277";"092446540";"parco.archeo.selinunte@regione.sicilia.it";"https://www.facebook.com/PARCO-ARCHEOLOGICO-DI-SELINUNTE-E-CAVE-DI-CUSA-234349746433/";"€ 6,00";"€ 3,00";"Apertura alle 9,00. Dall'1/03 chiusura ore 17,00 (uscita entro le 18,00). Dal 26/03 chiusura ore 18,00 (uscita entro le 19).";"http://gis.osservatorioturistico.sicilia.it/doc/testi/schede_archeo/Selinunte_templiao.pdf";"http://gis.osservatorioturistico.sicilia.it/doc/foto/archeo/ico/Selinunte_templiao.jpg";"138";NULL;"http://gis.osservatorioturistico.sicilia.it/doc/testi/schede_archeo/Selinunte_templiao_eng.pdf";"081006";"1587553507"
Castelvetrano;"12.826482";"37.583630";"Muraglione a gradini e stoà";"Marinella di Selinunte - Via Selinunte";"Parco archeologico di Selinunte e Cave di Cusa";"http://www.regione.sicilia.it/beniculturali/dirbenicult/database/page_musei/pagina_musei.asp?ID=121&IdSito=0&IdC=2436&IdS=30&IdAS=120";arcaica;"Edificio pubblico civile";"Pagamento ingresso alle aree del Parco: contanti e POS allo sportello della biglietteria, bonifico bancario.";"092446277";"092446540";"parco.archeo.selinunte@regione.sicilia.it";"https://www.facebook.com/PARCO-ARCHEOLOGICO-DI-SELINUNTE-E-CAVE-DI-CUSA-234349746433/";"€ 6,00";"€ 3,00";"Apertura alle 9,00. Dall'1/03 chiusura ore 17,00 (uscita entro le 18,00). Dal 26/03 chiusura ore 18,00 (uscita entro le 19).";"http://gis.osservatorioturistico.sicilia.it/doc/testi/schede_archeo/Selinunte_stoa.pdf";"http://gis.osservatorioturistico.sicilia.it/doc/foto/archeo/ico/Selinunte_stoa.jpg";"139";NULL;"http://gis.osservatorioturistico.sicilia.it/doc/testi/schede_archeo/Selinunte_stoa_eng.pdf";"081006";"1587553507"
Castelvetrano;"12.825336";"37.583158";"Tempio C";"Marinella di Selinunte - Via Selinunte";"Parco archeologico di Selinunte e Cave di Cusa";"http://www.regione.sicilia.it/beniculturali/dirbenicult/database/page_musei/pagina_musei.asp?ID=121&IdSito=0&IdC=2436&IdS=30&IdAS=120";arcaica;Santuario;"Pagamento ingresso alle aree del Parco: contanti e POS allo sportello della biglietteria, bonifico bancario.";"092446277";"092446540";"parco.archeo.selinunte@regione.sicilia.it";"https://www.facebook.com/PARCO-ARCHEOLOGICO-DI-SELINUNTE-E-CAVE-DI-CUSA-234349746433/";"€ 6,00";"€ 3,00";"Apertura alle 9,00. Dall'1/03 chiusura ore 17,00 (uscita entro le 18,00). Dal 26/03 chiusura ore 18,00 (uscita entro le 19).";"http://gis.osservatorioturistico.sicilia.it/doc/testi/schede_archeo/Selinunte_tempioc.pdf";"http://gis.osservatorioturistico.sicilia.it/doc/foto/archeo/ico/Selinunte_tempioc.jpg";"140";NULL;"http://gis.osservatorioturistico.sicilia.it/doc/testi/schede_archeo/Selinunte_tempioc_eng.pdf";"081006";"1587553507"
Castelvetrano;"12.825067";"37.583597";"Tempio D";"Marinella di Selinunte - Via Selinunte";"Parco archeologico di Selinunte e Cave di Cusa";"http://www.regione.sicilia.it/beniculturali/dirbenicult/database/page_musei/pagina_musei.asp?ID=121&IdSito=0&IdC=2436&IdS=30&IdAS=120";arcaica;Santuario;"Pagamento ingresso alle aree del Parco: contanti e POS allo sportello della biglietteria, bonifico bancario.";"092446277";"092446540";"parco.archeo.selinunte@regione.sicilia.it";"https://www.facebook.com/PARCO-ARCHEOLOGICO-DI-SELINUNTE-E-CAVE-DI-CUSA-234349746433/";"€ 6,00";"€ 3,00";"Apertura alle 9,00. Dall'1/03 chiusura ore 17,00 (uscita entro le 18,00). Dal 26/03 chiusura ore 18,00 (uscita entro le 19).";"http://gis.osservatorioturistico.sicilia.it/doc/testi/schede_archeo/Selinunte_tempiod.pdf";"http://gis.osservatorioturistico.sicilia.it/doc/foto/archeo/ico/Selinunte_tempiod.jpg";"141";NULL;"http://gis.osservatorioturistico.sicilia.it/doc/testi/schede_archeo/Selinunte_tempiod_eng.pdf";"081006";"1587553507"
Castelvetrano;"12.825014";"37.585867";"Mura dell'acropoli e fortificazione di Porta Nord";"Marinella di Selinunte - Via Selinunte";"Parco archeologico di Selinunte e Cave di Cusa";"http://www.regione.sicilia.it/beniculturali/dirbenicult/database/page_musei/pagina_musei.asp?ID=121&IdSito=0&IdC=2436&IdS=30&IdAS=120";ellenistica;Fortificazioni;"Pagamento ingresso alle aree del Parco: contanti e POS allo sportello della biglietteria, bonifico bancario.";"092446277";"092446540";"parco.archeo.selinunte@regione.sicilia.it";"https://www.facebook.com/PARCO-ARCHEOLOGICO-DI-SELINUNTE-E-CAVE-DI-CUSA-234349746433/";"€ 6,00";"€ 3,00";"Apertura alle 9,00. Dall'1/03 chiusura ore 17,00 (uscita entro le 18,00). Dal 26/03 chiusura ore 18,00 (uscita entro le 19).";"http://gis.osservatorioturistico.sicilia.it/doc/testi/schede_archeo/Selinunte_mura.pdf";"http://gis.osservatorioturistico.sicilia.it/doc/foto/archeo/ico/Selinunte_mura.jpg";"142";NULL;"http://gis.osservatorioturistico.sicilia.it/doc/testi/schede_archeo/Selinunte_mura_eng.pdf";"081006";"1587553507"
Castelvetrano;"12.817729";"37.586222";"Tempio di Hera";"Marinella di Selinunte - Via Selinunte";"Parco archeologico di Selinunte e Cave di Cusa";"http://www.regione.sicilia.it/beniculturali/dirbenicult/database/page_musei/pagina_musei.asp?ID=121&IdSito=0&IdC=2436&IdS=30&IdAS=120";"arcaica; classica";Tempio;"Pagamento ingresso alle aree del Parco: contanti e POS allo sportello della biglietteria, bonifico bancario.";"092446277";"092446540";"parco.archeo.selinunte@regione.sicilia.it";"https://www.facebook.com/PARCO-ARCHEOLOGICO-DI-SELINUNTE-E-CAVE-DI-CUSA-234349746433/";"€ 6,00";"€ 3,00";"Apertura alle 9,00. Dall'1/03 chiusura ore 17,00 (uscita entro le 18,00). Dal 26/03 chiusura ore 18,00 (uscita entro le 19).";"http://gis.osservatorioturistico.sicilia.it/doc/testi/schede_archeo/Selinunte_tempiohera.pdf";"http://gis.osservatorioturistico.sicilia.it/doc/foto/archeo/ico/Selinunte_tempiohera.jpg";"143";NULL;"http://gis.osservatorioturistico.sicilia.it/doc/testi/schede_archeo/Selinunte_tempiohera_eng.pdf";"081006";"1587553507"
Castelvetrano;"12.817022";"37.586797";"Santuario della Malophoros";"Marinella di Selinunte - Via Selinunte";"Parco archeologico di Selinunte e Cave di Cusa";"http://www.regione.sicilia.it/beniculturali/dirbenicult/database/page_musei/pagina_musei.asp?ID=121&IdSito=0&IdC=2436&IdS=30&IdAS=120";"arcaica; classica";Santuario;"Pagamento ingresso alle aree del Parco: contanti e POS allo sportello della biglietteria, bonifico bancario.";"092446277";"092446540";"parco.archeo.selinunte@regione.sicilia.it";"https://www.facebook.com/PARCO-ARCHEOLOGICO-DI-SELINUNTE-E-CAVE-DI-CUSA-234349746433/";"€ 6,00";"€ 3,00";"Apertura alle 9,00. Dall'1/03 chiusura ore 17,00 (uscita entro le 18,00). Dal 26/03 chiusura ore 18,00 (uscita entro le 19).";"http://gis.osservatorioturistico.sicilia.it/doc/testi/schede_archeo/Selinunte_malophoros.pdf";"http://gis.osservatorioturistico.sicilia.it/doc/foto/archeo/ico/Selinunte_malophoros.jpg";"144";NULL;"http://gis.osservatorioturistico.sicilia.it/doc/testi/schede_archeo/Selinunte_malophoros_eng.pdf";"081006";"1587553507"
Castelvetrano;"12.815418";"37.589433";"Tempio M";"Marinella di Selinunte - Via Selinunte";"Parco archeologico di Selinunte e Cave di Cusa";"http://www.regione.sicilia.it/beniculturali/dirbenicult/database/page_musei/pagina_musei.asp?ID=121&IdSito=0&IdC=2436&IdS=30&IdAS=120";arcaica;Tempio;"Pagamento ingresso alle aree del Parco: contanti e POS allo sportello della biglietteria, bonifico bancario.";"092446277";"092446540";"parco.archeo.selinunte@regione.sicilia.it";"https://www.facebook.com/PARCO-ARCHEOLOGICO-DI-SELINUNTE-E-CAVE-DI-CUSA-234349746433/";"€ 6,00";"€ 3,00";"Apertura alle 9,00. Dall'1/03 chiusura ore 17,00 (uscita entro le 18,00). Dal 26/03 chiusura ore 18,00 (uscita entro le 19).";"http://gis.osservatorioturistico.sicilia.it/doc/testi/schede_archeo/Selinunte_tempiom.pdf";"http://gis.osservatorioturistico.sicilia.it/doc/foto/archeo/ico/Selinunte_tempiom.jpg";"145";NULL;"http://gis.osservatorioturistico.sicilia.it/doc/testi/schede_archeo/Selinunte_tempiom_eng.pdf";"081006";"1587553507"
Castelvetrano;"12.834884";"37.586594";"Tempio E";"Marinella di Selinunte - Via Selinunte";"Parco archeologico di Selinunte e Cave di Cusa";"http://www.regione.sicilia.it/beniculturali/dirbenicult/database/page_musei/pagina_musei.asp?ID=121&IdSito=0&IdC=2436&IdS=30&IdAS=120";classica;Tempio;"Pagamento ingresso alle aree del Parco: contanti e POS allo sportello della biglietteria, bonifico bancario.";"092446277";"092446540";"parco.archeo.selinunte@regione.sicilia.it";"https://www.facebook.com/PARCO-ARCHEOLOGICO-DI-SELINUNTE-E-CAVE-DI-CUSA-234349746433/";"€ 6,00";"€ 3,00";"Apertura alle 9,00. Dall'1/03 chiusura ore 17,00 (uscita entro le 18,00). Dal 26/03 chiusura ore 18,00 (uscita entro le 19).";"http://gis.osservatorioturistico.sicilia.it/doc/testi/schede_archeo/Selinunte_tempioe.pdf";"http://gis.osservatorioturistico.sicilia.it/doc/foto/archeo/ico/Selinunte_tempioe.jpg";"146";NULL;"http://gis.osservatorioturistico.sicilia.it/doc/testi/schede_archeo/Selinunte_tempioe_eng.pdf";"081006";"1587553507"
Castelvetrano;"12.834939";"37.587273";"Tempio F";"Marinella di Selinunte - Via Selinunte";"Parco archeologico di Selinunte e Cave di Cusa";"http://www.regione.sicilia.it/beniculturali/dirbenicult/database/page_musei/pagina_musei.asp?ID=121&IdSito=0&IdC=2436&IdS=30&IdAS=120";arcaica;Tempio;"Pagamento ingresso alle aree del Parco: contanti e POS allo sportello della biglietteria, bonifico bancario.";"092446277";"092446540";"parco.archeo.selinunte@regione.sicilia.it";"https://www.facebook.com/PARCO-ARCHEOLOGICO-DI-SELINUNTE-E-CAVE-DI-CUSA-234349746433/";"€ 6,00";"€ 3,00";"Apertura alle 9,00. Dall'1/03 chiusura ore 17,00 (uscita entro le 18,00). Dal 26/03 chiusura ore 18,00 (uscita entro le 19).";"http://gis.osservatorioturistico.sicilia.it/doc/testi/schede_archeo/Selinunte_tempiof.pdf";"http://gis.osservatorioturistico.sicilia.it/doc/foto/archeo/ico/Selinunte_tempiof.jpg";"147";NULL;"http://gis.osservatorioturistico.sicilia.it/doc/testi/schede_archeo/Selinunte_tempiof_eng.pdf";"081006";"1587553507"
Castelvetrano;"12.834961";"37.588184";"Tempio G";"Marinella di Selinunte - Via Selinunte";"Parco archeologico di Selinunte e Cave di Cusa";"http://www.regione.sicilia.it/beniculturali/dirbenicult/database/page_musei/pagina_musei.asp?ID=121&IdSito=0&IdC=2436&IdS=30&IdAS=120";"arcaica; classica";Tempio;"Pagamento ingresso alle aree del Parco: contanti e POS allo sportello della biglietteria, bonifico bancario.";"092446277";"092446540";"parco.archeo.selinunte@regione.sicilia.it";"https://www.facebook.com/PARCO-ARCHEOLOGICO-DI-SELINUNTE-E-CAVE-DI-CUSA-234349746433/";"€ 6,00";"€ 3,00";"Apertura alle 9,00. Dall'1/03 chiusura ore 17,00 (uscita entro le 18,00). Dal 26/03 chiusura ore 18,00 (uscita entro le 19).";"http://gis.osservatorioturistico.sicilia.it/doc/testi/schede_archeo/Selinunte_tempiog.pdf";"http://gis.osservatorioturistico.sicilia.it/doc/foto/archeo/ico/Selinunte_tempiog.jpg";"148";NULL;"http://gis.osservatorioturistico.sicilia.it/doc/testi/schede_archeo/Selinunte_tempiog_eng.pdf";"081006";"1587553507"
"Giardini Naxos";"15.269726";"37.819178";Fornaci;"Lungomare Schisò";"Parco archeologico di Naxos-Taormina";"http://www.parconaxostaormina.it/it/naxos";"arcaica; classica";"Struttura industriale";"http://www.regione.sicilia.it/beniculturali/Dirbenicult/database/page_musei/Orario%20di%20fruizione%20Siti%20Parco%20di%20Naxos.pdf";"094251001 - 0942628738";"0942571813";"parco.archeo.naxos@regione.sicilia.it , urp.parco.archeo.naxos@regione.sicilia.it";"https://www.facebook.com/urp.parco.archeo.naxos/?ref=page_internal";"€ 4,00";"€ 2,00";"Aperto tutti i giorni dalle 9.00 ad un'ora prima del tramonto";"http://gis.osservatorioturistico.sicilia.it/doc/testi/schede_archeo/Naxos_fornaci.pdf";"http://gis.osservatorioturistico.sicilia.it/doc/foto/archeo/ico/Naxos_fornaci.jpg";"152";NULL;"http://gis.osservatorioturistico.sicilia.it/doc/testi/schede_archeo/Naxos_fornaci_eng.pdf";"083032";"1587553507"
"Giardini Naxos";"15.269364";"37.819240";"Santuario di Era";"Lungomare Schisò";"Parco archeologico di Naxos-Taormina";"http://www.parconaxostaormina.it/it/naxos";arcaica;Tempio;"http://www.regione.sicilia.it/beniculturali/Dirbenicult/database/page_musei/Orario%20di%20fruizione%20Siti%20Parco%20di%20Naxos.pdf";"094251001 - 0942628738";"0942571813";"parco.archeo.naxos@regione.sicilia.it , urp.parco.archeo.naxos@regione.sicilia.it";"https://www.facebook.com/urp.parco.archeo.naxos/?ref=page_internal";"€ 4,00";"€ 2,00";"Aperto tutti i giorni dalle 9.00 ad un'ora prima del tramonto";"http://gis.osservatorioturistico.sicilia.it/doc/testi/schede_archeo/Naxos_santuarioera.pdf";"http://gis.osservatorioturistico.sicilia.it/doc/foto/archeo/ico/Naxos_santuarioera.jpg";"153";NULL;"http://gis.osservatorioturistico.sicilia.it/doc/testi/schede_archeo/Naxos_santuarioera_eng.pdf";"083032";"1587553507"
"Giardini Naxos";"15.270948";"37.820831";"Case protoarcaiche";"Lungomare Schisò";"Parco archeologico di Naxos-Taormina";"http://www.parconaxostaormina.it/it/naxos";arcaica;Abitato;"http://www.regione.sicilia.it/beniculturali/Dirbenicult/database/page_musei/Orario%20di%20fruizione%20Siti%20Parco%20di%20Naxos.pdf";"094251001 - 0942628738";"0942571813";"parco.archeo.naxos@regione.sicilia.it , urp.parco.archeo.naxos@regione.sicilia.it";"https://www.facebook.com/urp.parco.archeo.naxos/?ref=page_internal";"€ 4,00";"€ 2,00";"Aperto tutti i giorni dalle 9.00 ad un'ora prima del tramonto";"http://gis.osservatorioturistico.sicilia.it/doc/testi/schede_archeo/Naxos_caseprotoarcaiche.pdf";"http://gis.osservatorioturistico.sicilia.it/doc/foto/archeo/ico/Naxos_caseprotoarcaiche.jpg";"154";NULL;"http://gis.osservatorioturistico.sicilia.it/doc/testi/schede_archeo/Naxos_caseprotoarcaiche_eng.pdf";"083032";"1587553507"
"Giardini Naxos";"15.270792";"37.823410";Neoria;"Lungomare Schisò";"Parco archeologico di Naxos-Taormina";"http://www.parconaxostaormina.it/it/naxos";"arcaica; classica";"Struttura portuale";"http://www.regione.sicilia.it/beniculturali/Dirbenicult/database/page_musei/Orario%20di%20fruizione%20Siti%20Parco%20di%20Naxos.pdf";"094251001 - 0942628738";"0942571813";"parco.archeo.naxos@regione.sicilia.it , urp.parco.archeo.naxos@regione.sicilia.it";"https://www.facebook.com/urp.parco.archeo.naxos/?ref=page_internal";"€ 4,00";"€ 2,00";"Aperto tutti i giorni dalle 9.00 ad un'ora prima del tramonto";"http://gis.osservatorioturistico.sicilia.it/doc/testi/schede_archeo/Naxos_neoria.pdf";"http://gis.osservatorioturistico.sicilia.it/doc/foto/archeo/ico/Naxos_neoria.jpg";"155";NULL;"http://gis.osservatorioturistico.sicilia.it/doc/testi/schede_archeo/Naxos_neoria_eng.pdf";"083032";"1587553507"
"Giardini Naxos";"15.268309";"37.822931";"Isolato di V sec. a.C.";"Lungomare Schisò";"Parco archeologico di Naxos-Taormina";"http://www.parconaxostaormina.it/it/naxos";classica;"Casa; Abitato";"http://www.regione.sicilia.it/beniculturali/Dirbenicult/database/page_musei/Orario%20di%20fruizione%20Siti%20Parco%20di%20Naxos.pdf";"094251001 - 0942628738";"0942571813";"parco.archeo.naxos@regione.sicilia.it , urp.parco.archeo.naxos@regione.sicilia.it";"https://www.facebook.com/urp.parco.archeo.naxos/?ref=page_internal";"€ 4,00";"€ 2,00";"Aperto tutti i giorni dalle 9.00 ad un'ora prima del tramonto";"http://gis.osservatorioturistico.sicilia.it/doc/testi/schede_archeo/Naxos_isolato5sec.pdf";"http://gis.osservatorioturistico.sicilia.it/doc/foto/archeo/ico/Naxos_isolato5sec.jpg";"156";NULL;"http://gis.osservatorioturistico.sicilia.it/doc/testi/schede_archeo/Naxos_isolato5sec_eng.pdf";"083032";"1587553507"
"Giardini Naxos";"15.270881";"37.823191";"Casa a Pastas";"Lungomare Schisò";"Parco archeologico di Naxos-Taormina";"http://www.parconaxostaormina.it/it/naxos";arcaica;Casa;"http://www.regione.sicilia.it/beniculturali/Dirbenicult/database/page_musei/Orario%20di%20fruizione%20Siti%20Parco%20di%20Naxos.pdf";"094251001 - 0942628738";"0942571813";"parco.archeo.naxos@regione.sicilia.it , urp.parco.archeo.naxos@regione.sicilia.it";"https://www.facebook.com/urp.parco.archeo.naxos/?ref=page_internal";"€ 4,00";"€ 2,00";"Aperto tutti i giorni dalle 9.00 ad un'ora prima del tramonto";"http://gis.osservatorioturistico.sicilia.it/doc/testi/schede_archeo/Naxos_pastas.pdf";"http://gis.osservatorioturistico.sicilia.it/doc/foto/archeo/ico/Naxos_pastas.jpg";"188";NULL;"http://gis.osservatorioturistico.sicilia.it/doc/testi/schede_archeo/Naxos_pastas_eng.pdf";"083032";"1587553507"
Cefalù;"14.024371";"38.037622";"Tempio di Diana";Rocca;"Area archeologica di Cefalù";"http://www.comune.cefalu.pa.it/comune/Citta/TempioDiana3D.aspx";"protostorica; classica; ellenistica";Tempio;NULL;NULL;NULL;NULL;NULL;Libero;Libero;NULL;"http://gis.osservatorioturistico.sicilia.it/doc/testi/schede_archeo/Cefalu_diana.pdf";"http://gis.osservatorioturistico.sicilia.it/doc/foto/archeo/ico/Cefalu_diana.jpg";"167";NULL;"http://gis.osservatorioturistico.sicilia.it/doc/testi/schede_archeo/Cefalu_diana_eng.pdf";"082027";"1587553507"
Cefalù;"14.021319";"38.041109";"Mura di fortificazione";"Discesa a mare da via Carlo Ortolani di Bordonaro";"Area archeologica di Cefalù";"http://cefaluguide.it/item/mura-megalitiche/";ellenistica;Fortificazioni;NULL;NULL;NULL;NULL;NULL;Libero;Libero;NULL;"http://gis.osservatorioturistico.sicilia.it/doc/testi/schede_archeo/Cefalu_mura.pdf";"http://gis.osservatorioturistico.sicilia.it/doc/foto/archeo/ico/Cefalu_mura.jpg";"168";NULL;"http://gis.osservatorioturistico.sicilia.it/doc/testi/schede_archeo/Cefalu_mura_eng.pdf";"082027";"1587553507"
