Comune;Provincia;Categoria;Tipologia;Nome;Indirizzo;Sito internet;Telefono;Email;Codice;Longitudine;Latitudine
Palermo;Palermo;1 Stella;Bed & Breakfast;Le cuoche in dispensa;Piazza San Carlo 8;;3479413047;lecuocheindispensa@gmail.com;TRS-IT-SIC-06187;13.36655;38.114439
Palermo;Palermo;1 Stella;Bed & Breakfast;Lemon Tree;Via Omero 11;;091453026;beblemontree@gmail.com;TRS-IT-SIC-06241;13.311783;38.202247
Palermo;Palermo;1 Stella;Bed & Breakfast;Pomelia;Via Saffo 23;http://www.pomelia.com;340.6961742;info@pomelia.com;TRS-IT-SIC-01340;13.32267;38.208452
Palermo;Palermo;1 Stella;Bed & Breakfast;Porta di Castro;Via Porta di Castro 23;;3282639433;bebportadicastro@gmail.com;TRS-IT-SIC-01404;13.355001;38.110637
Palermo;Palermo;1 Stella;Bed & Breakfast;Profumo di Sicilia;Piazza Giulio Cesare 19;http://www.profumodisicilia.vacau.com/;389 454 8820;palermoprofumoinf@gmail.com;TRS-IT-SIC-07188;13.367364;38.110666
Palermo;Palermo;1 Stella;Bed & Breakfast;Radioretro;Via Bari 7;;;inforadioretro@gmail.com;TRS-IT-SIC-07628;13.361423;38.118164
Palermo;Palermo;1 Stella;Bed & Breakfast;Serafino;Via Degli Schioppettieri 8;;3278214886;info@serafinobnb.com;TRS-IT-SIC-01586;13.363402;38.116437
Palermo;Palermo;1 Stella;Bed & Breakfast;Solemare;Via San Sebastiano 10;http://www.bbsolemare.it;3202706372;gianlucavicari@yahoo.it;TRS-IT-SIC-01623;13.366064;38.119869
Palermo;Palermo;1 Stella;Bed & Breakfast;Teatro Massimo;Via Orologio 31;http://bedbreakfastpalermo.it;0916197653;3388323334@tim.it;TRS-IT-SIC-01626;13.359742;38.120446
Palermo;Palermo;1 Stella;Bed & Breakfast;Terra D'Arte;Largo Calatafimi, 9;;3779651100;giusycamarda@gmail.com;TRS-IT-SIC-01627;13.34925;38.110752
Palermo;Palermo;1 Stella;Bed & Breakfast;Terra Sicana;Via Gaetano Sgarlata 16;http://www.bbterrasicana.it/home/;;bbterrasicana@gmail.com;TRS-IT-SIC-07741;13.360611;38.118213
Palermo;Palermo;1 Stella;Bed & Breakfast;The Rose House;Via Dante 119;http://www.therosehousepalermo.com/;3939163600;therosehouse@gmail.com;TRS-IT-SIC-06975;13.345067;38.122612
Palermo;Palermo;1 Stella;Bed & Breakfast;Ulisse;Via Cefalonia 26;;0912531742;bbulisse@tiscali.it;TRS-IT-SIC-01630;13.346807;38.108059
Palermo;Palermo;1 Stella;Case e Appartamenti per Vacanze;Alla Marina di Villa Igea;Cortile Napoli 7-8-9;http://www.marinavillaigiea.com/;0916851557;postmaster@bagliodicalabruca.it;TRS-IT-SIC-03438;13.368779;38.144056
Palermo;Palermo;1 Stella;Case e Appartamenti per Vacanze;Antica Palermo;Via Santa Chiara 9;http://www.anticapalermo.com;;giacomobecchina@libero.it;TRS-IT-SIC-06931;13.359504;38.113074
Palermo;Palermo;1 Stella;Case e Appartamenti per Vacanze;Arckirafi;Via Lincoln 26;;0916177184;arckirafi@libero.it;TRS-IT-SIC-05471;13.371449;38.112877
Palermo;Palermo;1 Stella;Case e Appartamenti per Vacanze;Bahlara;Piazza Conte Federico 23;http://www.bahlaracasevacanza.com/;;bahlaracasevacanza@gmail.com;TRS-IT-SIC-07888;13.358867;38.112107
Palermo;Palermo;1 Stella;Case e Appartamenti per Vacanze;B-Flat Agramante;Via Generale Eugenio Di Maria 83;;3927225389;bbagramante@gmail.com;TRS-IT-SIC-05711;13.364756;38.14447
Palermo;Palermo;1 Stella;Case e Appartamenti per Vacanze;Cappuccini Flats;Via Cappuccini 85;http://www.cappucciniflats.it/;091481995;cappucciniflats@gmail.com;TRS-IT-SIC-07067;13.347506;38.111077
Palermo;Palermo;1 Stella;Case e Appartamenti per Vacanze;Casa Basile;Via Filippo G.B. Basile 45;;3396502953;paolaccomando@virgilio.it;TRS-IT-SIC-05999;13.348462;38.125719
Palermo;Palermo;1 Stella;Case e Appartamenti per Vacanze;Cleotto R;Via Caduti senza croce 10;;091513030;;TRS-IT-SIC-04157;13.333211;38.15515
Palermo;Palermo;1 Stella;Case e Appartamenti per Vacanze;Cloe;Viale Cloe 1;;;mariobuffa90@hotmail.it;TRS-IT-SIC-06647;13.320289;38.199078
Palermo;Palermo;1 Stella;Case e Appartamenti per Vacanze;Dimora Torremuzza;Via Torremuzza 19;http://dimoratorremuzza.com/;;info@dimoratorremuzza.com;TRS-IT-SIC-06885;13.372697;38.116378
Palermo;Palermo;1 Stella;Case e Appartamenti per Vacanze;Ex Locanda Termini;Via A. Paternostro 16;http://www.exlocandatermini.it/index.jsp;0916172748;exlocandatermini@libero.it;TRS-IT-SIC-03440;13.366474;38.115407
Palermo;Palermo;1 Stella;Case e Appartamenti per Vacanze;Foresteria dell'alloro;Via Alloro 107;http://www.foresteriadellalloro.com/;;foresteriadellalloro@gmail.com;TRS-IT-SIC-07070;13.368426;38.115688
Palermo;Palermo;1 Stella;Case e Appartamenti per Vacanze;La Cattedrale;Vicolo Viviano Giancola 16;http://www.casavacanzelacattedrale.com;0916374323;info@casavacanzelacattedrale.com;TRS-IT-SIC-06316;13.353556;38.115885
Palermo;Palermo;1 Stella;Case e Appartamenti per Vacanze;La Foresteria Palermo;Via Principe di Belmonte 68;http://www.planetaestate.it/palermo;;laforesteriapalermo@planeta.it;TRS-IT-SIC-07160;13.358741;38.124511
Palermo;Palermo;1 Stella;Case e Appartamenti per Vacanze;La Palazzina di Cagliostro;Via Benfratelli 19;;091 7920209;ctb.palermo@libero.it;TRS-IT-SIC-05855;13.374322;38.101577
Palermo;Palermo;1 Stella;Case e Appartamenti per Vacanze;Le Pergole;Via delle Pergole 97;https://www.lepergoleapt.it/;091308873;info@lepergoleapt.it;TRS-IT-SIC-06621;13.36179;38.11017
Palermo;Palermo;1 Stella;Case e Appartamenti per Vacanze;Le pergole 2;Via Calascibetta 18;https://www.lepergoleapt.it/;;info@lepergoleapt.it;TRS-IT-SIC-07660;13.365568;38.115908
Palermo;Palermo;1 Stella;Case e Appartamenti per Vacanze;Le suite dei sette arcangeli;Via Augusto Elia 3;;;giovanntrs@gmail.com;TRS-IT-SIC-07241;13.363685;38.105679
Palermo;Palermo;1 Stella;Case e Appartamenti per Vacanze;Le suite dei sette arcangeli 1;Via Augusto Elia 3;;;giovannitrs@gmail.com;TRS-IT-SIC-07210;13.363908;38.10536
Palermo;Palermo;1 Stella;Case e Appartamenti per Vacanze;Marbela Residence;Via S. Puglisi 9;;0916241111;info@marbelaresidence.com;TRS-IT-SIC-06094;13.351751;38.142132
Palermo;Palermo;1 Stella;Case e Appartamenti per Vacanze;Mare Holidays;Via Torretta 7;http://www.palermomare.it;;palermomare@live.it;TRS-IT-SIC-06884;13.275637;38.198347
Palermo;Palermo;1 Stella;Case e Appartamenti per Vacanze;ORSA;Via Agrigento 3/5;;;;TRS-IT-SIC-03442;13.352361;38.128512
Palermo;Palermo;1 Stella;Case e Appartamenti per Vacanze;Palazzo Gallo;Via F. Guardione 77;http://www.palazzogallo.com/;091328309;info@palazzogallo.com;TRS-IT-SIC-03460;13.36086;38.122793
Palermo;Palermo;1 Stella;Case e Appartamenti per Vacanze;Palazzo Prestipino;Via San Nicol� all'Albergheria 4;http://www.palazzoprestipino.it/;0916101172;info@palazzoprestipino.it;TRS-IT-SIC-03461;13.35948;38.11179
Palermo;Palermo;1 Stella;Case e Appartamenti per Vacanze;Ponticello Apartments;Piazza SS. 40 Martiri al Casalotto 9;;091327511;ponticelloapartments@gmail.com;TRS-IT-SIC-03462;13.362058;38.113554
Palermo;Palermo;1 Stella;Case e Appartamenti per Vacanze;Porta Carini;Via Giovan Battista Pagano 3;http://www.casavacanzeportacarini.it/;3476854034;portacarinivacanze@libero.it;TRS-IT-SIC-03463;13.353914;38.118484
Palermo;Palermo;1 Stella;Case e Appartamenti per Vacanze;Porta di Castro 2;Via Porta di Castro 223;;0917025564;bebportadicastro@gmail.com;TRS-IT-SIC-03464;13.355627;38.110809
Palermo;Palermo;1 Stella;Case e Appartamenti per Vacanze;Quattrocanti Luxury Appartment;Via Basile 15;;0917829189;quattrocanti2005@libero.it;TRS-IT-SIC-07819;13.360764;38.113853
Palermo;Palermo;1 Stella;Case e Appartamenti per Vacanze;Villa Cacace;Via Armida 5;;0918660666;fabricacace@tiscali.it;TRS-IT-SIC-03465;13.327576;38.1982
Palermo;Palermo;1 Stella;Case per Ferie;Camplus Palermo;Via dei Benedettini 5;http://www.camplusliving.it/hotel/palermo;0917789000;palermo.guest@camplus.it;TRS-IT-SIC-07058;13.354747;38.109779
Palermo;Palermo;1 Stella;Case per Ferie;Casamica;Via Trabucco 180;;0917651826;info@casamica.org;TRS-IT-SIC-01779;13.315323;38.152921
Palermo;Palermo;1 Stella;Case per Ferie;Centro Francescano di Spiritualit� S. Giovanni Battista;Via Al Convento di Baida 43;;;;TRS-IT-SIC-01787;13.299931;38.111418
Palermo;Palermo;1 Stella;Case per Ferie;Foresteria Valdese;Via Evangelista Di Blasi 12;;0916817941;c.d.foresteria@lanoce.org;TRS-IT-SIC-01801;13.33251;38.121761
Palermo;Palermo;1 Stella;Case per Ferie;Istituto delle figlie di Sant'Anna;Via D'Ossuna 110;;3333536142;ustika@alice.it;TRS-IT-SIC-01800;13.347479;38.114926
Palermo;Palermo;1 Stella;Case per Ferie;Padre Tommaso M. Fusco;Via P. D'Aragona 3;;0916514025;casaferie.padrefusco@libero.it;TRS-IT-SIC-06927;13.358639;38.107805
Palermo;Palermo;1 Stella;Case per Ferie;Residenza Sacro Cuore;Via Marchese Ugo 6;;0916258587;maritepagano@tiscali.it;TRS-IT-SIC-05009;13.35066;38.13092
Palermo;Palermo;1 Stella;Hotel;Albergo Corona;Via Roma 118;;0916162340;mariannam_1970@libero.it;TRS-IT-SIC-00713;13.364792;38.114027
Palermo;Palermo;1 Stella;Hotel;Albergo Italia;Via Roma 62;http://www.hotelitalia-palermo.it/;0916169320;hotelitaly@email.it;TRS-IT-SIC-00769;13.365482;38.112685
Palermo;Palermo;1 Stella;Hotel;CAVOUR;Via ALESSANDRO MANZONI 11;;0916162759;albergocavour@hotmail.it;TRS-IT-SIC-00702;13.367106;38.111458
Palermo;Palermo;1 Stella;Hotel;Cortese Dipendenza;Via Scarparelli 16;;091331722;pollaccia.giuseppe8@gmail.com;TRS-IT-SIC-00718;13.359783;38.112606
Palermo;Palermo;1 Stella;Hotel;Hotel Concordia;Via Roma 72;http://www.hotelconcordiapalermo.it;0916169062;info@hotelconcordiapalermo.it;TRS-IT-SIC-00708;13.365415;38.112831
Palermo;Palermo;1 Stella;Hotel;Hotel Gaia;Via Onorato 13;;091583011;palermohotelgaia@yahoo.it;TRS-IT-SIC-00721;13.362893;38.124013
Palermo;Palermo;1 Stella;Hotel;Hotel Rainbow;Piazzale Ungheria 84;http://www.hotelrainbow.it;091582867;info@hotelrainbow.it;TRS-IT-SIC-00616;13.355384;38.121318
Palermo;Palermo;1 Stella;Hotel;Hotel Regina;Corso Vittorio Emanuele 316;;0916114216;htregina@gmail.com;TRS-IT-SIC-00742;13.36089;38.115356
Palermo;Palermo;1 Stella;Hotel;Orientale;Via Maqueda 26;;0916165727;prenotazioni@albergoorientale.191.it;TRS-IT-SIC-00738;13.36455;38.11102
Palermo;Palermo;1 Stella;Hotel;Vittoria;Via Maqueda 8;;0916162437;albergovittoria@gmail.com;TRS-IT-SIC-00744;13.364843;38.110347
Palermo;Palermo;1 Stella;Ostelli;A casa di amici  hostel;Via Dante 57;http://www.acasadiamici.com/;0917654650;info@acasadiamici.com;TRS-IT-SIC-03518;13.350844;38.123822
Palermo;Palermo;1 Stella;Ostelli;Baia del Corallo;Via Plauto 27;http://www.aighostels.it;0916797807;sicilia@aighostels.it;TRS-IT-SIC-03520;13.269147;38.202007
Palermo;Palermo;1 Stella;Ostelli;Convento di Baida;Via Convento di Baida 43;http://www.conventodibaida.com;0916703127;info@alicooperativa.com;TRS-IT-SIC-06009;13.29877;38.11229
Palermo;Palermo;2 Stelle;Affittacamere;A casa di Amici Affittacamere;Via Tunisi 8;http://www.acasadiamici.com;091584884;info@acasadiamici.com;TRS-IT-SIC-05130;13.354419;38.120277
Palermo;Palermo;2 Stelle;Affittacamere;Affittacamere Ambasciatori;Via Roma 111;http://www.ambasciatorihotelpalermo.com;0916166881;ambasciatori.affittacamere@gmail.com;TRS-IT-SIC-06230;13.365;38.114135
Palermo;Palermo;2 Stelle;Affittacamere;Affittacamere Pirandello;Via Roma 111;;0916166881;booking@ambasciatorihotelpalermo.com;TRS-IT-SIC-06971;13.364915;38.114181
Palermo;Palermo;2 Stelle;Affittacamere;Ai Vicere';Via Pignatelli Aragona 32;http://bedandbreakfast-palermo.com;0915073915;info@aivicere.com;TRS-IT-SIC-01030;13.3554;38.12103
Palermo;Palermo;2 Stelle;Affittacamere;Alla Kala;Via Vittorio Emanuele 71;;0917434763;info@allakala.it;TRS-IT-SIC-05304;13.368367;38.118558
Palermo;Palermo;2 Stelle;Affittacamere;All'Ombra del Massimo;Piazza Verdi 36;http://www.allombradelmassimo.it;091326678;info@allombradelmassimo.it;TRS-IT-SIC-06108;13.35624;38.120265
Palermo;Palermo;2 Stelle;Affittacamere;Casale D'Or;Via Antonio Furitano 5;http://www.casaledor.it;;casale.dor@hotmail.it;TRS-IT-SIC-06883;13.34191;38.126048
Palermo;Palermo;2 Stelle;Affittacamere;Case Galati;Via N. Cozzo 22;http://www.bbcasagalatipalermo.it;091587218;bbcasagalati@gmail.com;TRS-IT-SIC-01035;13.35824;38.122173
Palermo;Palermo;2 Stelle;Affittacamere;Khalisah;Via Scopari 35;;;info@khalisah.it;TRS-IT-SIC-06932;13.370867;38.1174
Palermo;Palermo;2 Stelle;Affittacamere;La terrazza sul centro;Via dell'Universit� 20;http://www.laterrazzasulcentro.it;3923106267;info@laterrazzasulcentro.it;TRS-IT-SIC-04156;13.361689;38.114405
Palermo;Palermo;2 Stelle;Affittacamere;Mamamia;Via Roma 276;http://www.mamamiapalermo.com/;;mamamia.palermo@gmail.com;TRS-IT-SIC-06973;13.362634;38.117825
Palermo;Palermo;2 Stelle;Affittacamere;Palazzo Savona;Via Scioppettieri 8;;0916114731;info@palazzosavona.com;TRS-IT-SIC-01098;13.363402;38.116437
Palermo;Palermo;2 Stelle;Affittacamere;Quattro Incanti;Via piccola del Teatro Santa Cecilia 5;http://www.quattroincanti.it/;0917847105;info@quattroincanti.it;TRS-IT-SIC-07443;13.365387;38.113724
Palermo;Palermo;2 Stelle;Affittacamere;Seven Rooms;Via Montalbo 241;http://www.sevenrooms.it;091361696;info@sevenrooms.it;TRS-IT-SIC-01115;13.365942;38.138587
Palermo;Palermo;2 Stelle;Affittacamere;Villa Gilda Art Rooms;Via Principe di Villafranca 40;http://villagilda-art-rooms.wixsite.com/palermo;;art.rooms40@gmail.com;TRS-IT-SIC-06665;13.351942;38.124921
Palermo;Palermo;2 Stelle;Bed & Breakfast;091;Via Antonio Marinuzzi 58;;3804690555;091bed@gmail.com;TRS-IT-SIC-00986;13.364463;38.106941
Palermo;Palermo;2 Stelle;Bed & Breakfast;4 you;Via giuseppe puglisi bertolino 4;http://www.bb4you.it;;beb4you.info@virgilio.it;TRS-IT-SIC-07856;13.356872;38.127408
Palermo;Palermo;2 Stelle;Bed & Breakfast;Ai Cartari;Via Alessandro Paternostro 62;;0916116372;rosiloria@tiscali.it;TRS-IT-SIC-05293;13.366129;38.116525
Palermo;Palermo;2 Stelle;Bed & Breakfast;Al Civico 10;Via Ernesto Tricomi 10;;3464768212;petrarca.rosanna@gmail.com;TRS-IT-SIC-01113;13.355413;38.102226
Palermo;Palermo;2 Stelle;Bed & Breakfast;Allo Spasimo;Via Carlo Rao 7;;3881768077;alespumo@hotmail.com;TRS-IT-SIC-01149;13.370423;38.112752
Palermo;Palermo;2 Stelle;Bed & Breakfast;Al Terrazzo Fiorito;Cortile Rizzuto 1;http://www.bbalterrazzo.it;091530036;info@bbalterrazzo.it;TRS-IT-SIC-01139;13.361267;38.115688
Palermo;Palermo;2 Stelle;Bed & Breakfast;Al Viandante;Via Dante 54;http://www.alviandante.com;338.5954576;info@alviandante.com;TRS-IT-SIC-01143;13.350996;38.123677
Palermo;Palermo;2 Stelle;Bed & Breakfast;Angolo in fiore;Viale San Lorenzo 108;http://www.bbangoloinfiore.it/;;annamigneco@gmail.com;TRS-IT-SIC-06466;13.327408;38.160758
Palermo;Palermo;2 Stelle;Bed & Breakfast;A To Casa;Via M. Stabile 221;http://www.atocasa.net;0915086179;info@atocasa.net;TRS-IT-SIC-01090;13.355798;38.122279
Palermo;Palermo;2 Stelle;Bed & Breakfast;B&B Cosmopolitan;Via Malta 21;http://www.bedandbreakfastcosmopolitanpalermo.com/;;bnb@cosmopolitanpalermo.com;TRS-IT-SIC-07629;13.364574;38.116043
Palermo;Palermo;2 Stelle;Bed & Breakfast;B&B Dietro il Politeama;Via Giovanni di Giovanni 14;http://www.dietroilpoliteama.it;091327640;info@dietroilpoliteama.it;TRS-IT-SIC-06240;13.356531;38.12655
Palermo;Palermo;2 Stelle;Bed & Breakfast;B&B Trinacria;Via Principe di Scordia 126;http://www.bbtrinacria.it;091.7841010;luciacuchel75@gmail.com;TRS-IT-SIC-07563;13.359678;38.126358
Palermo;Palermo;2 Stelle;Bed & Breakfast;Camera a Palermo;Via Doride 3;https://www.cameraapalermo.com/location;091451525;cameraapalermo@gmail.com;TRS-IT-SIC-07112;13.313161;38.197026
Palermo;Palermo;2 Stelle;Bed & Breakfast;Casacatti;Via Volontari italiani del Sangue 10;;3890572372;casacatti@libero.it;TRS-IT-SIC-01323;13.35471;38.10242
Palermo;Palermo;2 Stelle;Bed & Breakfast;D'Angelo;Via Roma 83;;0917847302;info@bedbreakfastdangelo.com;TRS-IT-SIC-01636;13.365184;38.113719
Palermo;Palermo;2 Stelle;Bed & Breakfast;Del Centro;Via Napoli 28;;3331466094;bebdelcentro@libero.it;TRS-IT-SIC-05015;13.362088;38.117927
Palermo;Palermo;2 Stelle;Bed & Breakfast;De Salinas;Via Emerico Amari 140;http://www.desalinas.com/;0915507737;info@desalinas.com;TRS-IT-SIC-06373;13.357707;38.124947
Palermo;Palermo;2 Stelle;Bed & Breakfast;Dolce Conca D'Oro;Via G. Turrisi Colonna 53;http://www.dolceconcadorobeb.it;3405389027;dolceconcadoro@gmail.com;TRS-IT-SIC-01748;13.347575;38.125621
Palermo;Palermo;2 Stelle;Bed & Breakfast;Eureka;Via A. Narbone 66;http://www.eurekabeb.com;091;info@eurekabeb.com;TRS-IT-SIC-01759;13.345246;38.118728
Palermo;Palermo;2 Stelle;Bed & Breakfast;Giuspa;Via Valerio Villareale 32;;0918889514;giuspa_house@yahoo.com;TRS-IT-SIC-01766;13.355575;38.12278
Palermo;Palermo;2 Stelle;Bed & Breakfast;Great Sicily;Via Tolomea 70;;091450299;greatsicily@hotmail.com;TRS-IT-SIC-01782;13.317581;38.206854
Palermo;Palermo;2 Stelle;Bed & Breakfast;Home Maletto;Via Maletto 4;http://home-maletto.jimdo.com;0918776824;home.maletto@gmail.com;TRS-IT-SIC-06619;13.366604;38.115905
Palermo;Palermo;2 Stelle;Bed & Breakfast;I Balconi su Ballar�;Via Cesare Battisti 28;;0916172524;ibalconisuballaro@gmail.com;TRS-IT-SIC-05568;13.363999;38.110318
Palermo;Palermo;2 Stelle;Bed & Breakfast;I cinque continenti;Via piccola del teatro Santa Cecilia 5;;;famoso012@gmail.com;TRS-IT-SIC-07393;13.365431;38.113738
Palermo;Palermo;2 Stelle;Bed & Breakfast;Il Giardino di Silvia;Via della Ferrovia 43;;0916791086;silviabonf86@gmail.com;TRS-IT-SIC-06093;13.307506;38.169027
Palermo;Palermo;2 Stelle;Bed & Breakfast;In Suite;Via Roma 118;http://www.insuitepalermo.com;091 8430341;info@insuitepalermo.com;TRS-IT-SIC-06623;13.364697;38.114048
Palermo;Palermo;2 Stelle;Bed & Breakfast;Jasmin;Via Mariano Stabile 136;;0916090506;bbjasmin16@gmail.com;TRS-IT-SIC-07208;13.358308;38.123112
Palermo;Palermo;2 Stelle;Bed & Breakfast;Kantuni;Via Napoli 84;;3334834033;eva.benvegna@gmail.com;TRS-IT-SIC-04823;13.360908;38.117769
Palermo;Palermo;2 Stelle;Bed & Breakfast;Kemonia;Via Nicol� Turrisi 38/b;http://www.kemonia.com/;329 175 7509;info@kemonia.com;TRS-IT-SIC-06376;13.351583;38.11991
Palermo;Palermo;2 Stelle;Bed & Breakfast;La Casa dei Colori;Via Cosmo Guastella 5;;;bblacasadeicolori@libero.it;TRS-IT-SIC-06644;13.364864;38.107095
Palermo;Palermo;2 Stelle;Bed & Breakfast;La Casa dei Limoni;Piazza Giulio Cesare 9;http://www.lacasadeilimoni.it;0916176297;info@lacasadeilimoni.it;TRS-IT-SIC-01135;13.366124;38.110447
Palermo;Palermo;2 Stelle;Bed & Breakfast;La Casa di Marzapane;Via Porta Carini 70;http://www.casadimarzapane.it;0916116619;casadimarzapanepalermo@gmail.com;TRS-IT-SIC-01137;13.353679;38.119023
Palermo;Palermo;2 Stelle;Bed & Breakfast;L'Aquilone;Piazza delle cliniche 10;http://www.laquilonebnb.goline.it/it/home;091 2746551;l.aquilone.bnb@gmail.com;TRS-IT-SIC-07731;13.359581;38.108097
Palermo;Palermo;2 Stelle;Bed & Breakfast;Le Tartarughe;Via delle Sirene 15;;091453942;lucianazarini@tin.it;TRS-IT-SIC-06930;13.329315;38.196443
Palermo;Palermo;2 Stelle;Bed & Breakfast;Liol�;Via Tripoli 17;;3286918706;liola.palermo@hotmail.it;TRS-IT-SIC-05085;13.353765;38.120704
Palermo;Palermo;2 Stelle;Bed & Breakfast;Marchese G;Via Corrado Lancia 19;http://janky15.wix.com/bebmarcheseg;0917835868;janky15@hotmail.it;TRS-IT-SIC-01154;13.348334;38.115788
Palermo;Palermo;2 Stelle;Bed & Breakfast;Miramar;Piazza Acquasanta 12;;;;TRS-IT-SIC-01162;13.366924;38.143717
Palermo;Palermo;2 Stelle;Bed & Breakfast;Mojo;Via Schioppettieri 11;;0916111653;gi.arici@gmail.com;TRS-IT-SIC-04155;13.363304;38.115973
Palermo;Palermo;2 Stelle;Bed & Breakfast;Near Cathedral;Via del Protonotaro 2;http://www.nearcathedral.it;0915077951;info@nearcathedral.it;TRS-IT-SIC-06006;13.357953;38.114267
Palermo;Palermo;2 Stelle;Bed & Breakfast;Nicadomus;Via Bari 52;;3297179679;info@bandbnicadomus.com;TRS-IT-SIC-01204;13.360485;38.11797
Palermo;Palermo;2 Stelle;Bed & Breakfast;Notti Magiche;Via Benedetto Gravina 59;;3382584849;barbara.rizzo81@gmail.com;TRS-IT-SIC-01211;13.360077;38.126187
Palermo;Palermo;2 Stelle;Bed & Breakfast;Palazzo Lungarini;Via Lungarini 60;;3397827984;luna@neomedia.it;TRS-IT-SIC-01284;13.367093;38.115696
Palermo;Palermo;2 Stelle;Bed & Breakfast;Papillon;Via Emerico Amari 58;;3473244675;info@papillonbnb.it;TRS-IT-SIC-01327;13.360594;38.126222
Palermo;Palermo;2 Stelle;Bed & Breakfast;People;Via Cosmo Guastella 1;http://www.facebook.com/people.palermo;0915085830;marcello.palazzolo@gmail.com;TRS-IT-SIC-01333;13.365404;38.107401
Palermo;Palermo;2 Stelle;Bed & Breakfast;Porta Sant'Agata;Via G. Majali 19;;3298058076;davidecardaci@libero.it;TRS-IT-SIC-01405;13.360084;38.109332
Palermo;Palermo;2 Stelle;Bed & Breakfast;Rosella Bianchi;Via Roma 72;http://www.rosellabianchibb.com;0916171098;osella_bianchi@libero.it;TRS-IT-SIC-01412;13.365415;38.112831
Palermo;Palermo;2 Stelle;Bed & Breakfast;Stazione Centrale;Via G. Ardizzone 3;;3493267519;valeriatoni22@gmail.com;TRS-IT-SIC-01624;13.366256;38.109884
Palermo;Palermo;2 Stelle;Bed & Breakfast;Sulle Orme del Massimo;Piazza Giuseppe Verdi 36;;;odmbeb@gmail.com;TRS-IT-SIC-07564;13.356286;38.120248
Palermo;Palermo;2 Stelle;Bed & Breakfast;The Dreamer;Piazza Don Luigi Sturzo 4;;338801269;silvietta2706@virgilio.it;TRS-IT-SIC-01628;13.355374;38.131042
Palermo;Palermo;2 Stelle;Bed & Breakfast;Tre D;Corso Finocchiaro Aprile 165;http://www.tredpalermowix.com;;mdiliberto88@gmail.com;TRS-IT-SIC-06879;13.346486;38.118398
Palermo;Palermo;2 Stelle;Bed & Breakfast;Vespa;Via Maqueda 331;http://www.vespa.hostel.com;3392660963;vespabb@hotmail.com;TRS-IT-SIC-01632;13.359958;38.118244
Palermo;Palermo;2 Stelle;Bed & Breakfast;Villa Addaura;Via Lungomare Cristoforo Colombo 1931;http://www.villa-addaura.com;0916849031;info@villa-addaura.com;TRS-IT-SIC-01740;13.365163;38.181965
Palermo;Palermo;2 Stelle;Bed & Breakfast;Villa Maurigi;Via Agnaetta 91;http://www.villamaurigi.it;00393336378050;a.ticli@tiscali.it;TRS-IT-SIC-01745;13.3393;38.078064
Palermo;Palermo;2 Stelle;Campeggi;Camping Degli Ulivi;Via Pegaso 25;;091533021;mporion@libero.it;TRS-IT-SIC-05336;13.28062;38.19812
Palermo;Palermo;2 Stelle;Hotel;Alessandra;Via Divisi 99;http://www.hotelalessandrapalermo.it;0916173958;dinapolisisters@gmail.com;TRS-IT-SIC-00748;13.363623;38.112642
