Comune;Long;Lat;Denominazione;Indirizzo;Nome Parco;Riferimenti Web;Cronologia;Tipologia;Info;Telefono;Email;Social;Ticket Intero;Ticket Ridotto;Orario;Scheda;Immagini;Note;Sheet
Castelvetrano;12.817022;37.586797;Santuario della Malophoros;Marinella di Selinunte - Via Selinunte;Parco archeologico di Selinunte e Cave di Cusa;http://www.regione.sicilia.it/beniculturali/dirbenicult/database/page_musei/pagina_musei.asp?ID=121&IdSito=0&IdC=2436&IdS=30&IdAS=120;"arcaica; classica";Santuario;Pagamento ingresso alle aree del Parco: contanti e POS allo sportello della biglietteria, bonifico bancario.;092446277;parco.archeo.selinunte@regione.sicilia.it;https://www.facebook.com/PARCO-ARCHEOLOGICO-DI-SELINUNTE-E-CAVE-DI-CUSA-234349746433/;6.0;3.0;Apertura alle 9,00. Dall'1/03 chiusura ore 17,00 (uscita entro le 18,00). Dal 26/03 chiusura ore 18,00 (uscita entro le 19).;http://gis.osservatorioturistico.sicilia.it/doc/testi/schede_archeo/Selinunte_malophoros.pdf;http://gis.osservatorioturistico.sicilia.it/doc/foto/archeo/ico/Selinunte_malophoros.jpg;;http://gis.osservatorioturistico.sicilia.it/doc/testi/schede_archeo/Selinunte_malophoros_eng.pdf
Castelvetrano;12.815418;37.589433;Tempio M;Marinella di Selinunte - Via Selinunte;Parco archeologico di Selinunte e Cave di Cusa;http://www.regione.sicilia.it/beniculturali/dirbenicult/database/page_musei/pagina_musei.asp?ID=121&IdSito=0&IdC=2436&IdS=30&IdAS=120;arcaica;Tempio;Pagamento ingresso alle aree del Parco: contanti e POS allo sportello della biglietteria, bonifico bancario.;092446277;parco.archeo.selinunte@regione.sicilia.it;https://www.facebook.com/PARCO-ARCHEOLOGICO-DI-SELINUNTE-E-CAVE-DI-CUSA-234349746433/;6.0;3.0;Apertura alle 9,00. Dall'1/03 chiusura ore 17,00 (uscita entro le 18,00). Dal 26/03 chiusura ore 18,00 (uscita entro le 19).;http://gis.osservatorioturistico.sicilia.it/doc/testi/schede_archeo/Selinunte_tempiom.pdf;http://gis.osservatorioturistico.sicilia.it/doc/foto/archeo/ico/Selinunte_tempiom.jpg;;http://gis.osservatorioturistico.sicilia.it/doc/testi/schede_archeo/Selinunte_tempiom_eng.pdf
Castelvetrano;12.834884;37.586594;Tempio E;Marinella di Selinunte - Via Selinunte;Parco archeologico di Selinunte e Cave di Cusa;http://www.regione.sicilia.it/beniculturali/dirbenicult/database/page_musei/pagina_musei.asp?ID=121&IdSito=0&IdC=2436&IdS=30&IdAS=120;classica;Tempio;Pagamento ingresso alle aree del Parco: contanti e POS allo sportello della biglietteria, bonifico bancario.;092446277;parco.archeo.selinunte@regione.sicilia.it;https://www.facebook.com/PARCO-ARCHEOLOGICO-DI-SELINUNTE-E-CAVE-DI-CUSA-234349746433/;6.0;3.0;Apertura alle 9,00. Dall'1/03 chiusura ore 17,00 (uscita entro le 18,00). Dal 26/03 chiusura ore 18,00 (uscita entro le 19).;http://gis.osservatorioturistico.sicilia.it/doc/testi/schede_archeo/Selinunte_tempioe.pdf;http://gis.osservatorioturistico.sicilia.it/doc/foto/archeo/ico/Selinunte_tempioe.jpg;;http://gis.osservatorioturistico.sicilia.it/doc/testi/schede_archeo/Selinunte_tempioe_eng.pdf
Castelvetrano;12.834939;37.587273;Tempio F;Marinella di Selinunte - Via Selinunte;Parco archeologico di Selinunte e Cave di Cusa;http://www.regione.sicilia.it/beniculturali/dirbenicult/database/page_musei/pagina_musei.asp?ID=121&IdSito=0&IdC=2436&IdS=30&IdAS=120;arcaica;Tempio;Pagamento ingresso alle aree del Parco: contanti e POS allo sportello della biglietteria, bonifico bancario.;092446277;parco.archeo.selinunte@regione.sicilia.it;https://www.facebook.com/PARCO-ARCHEOLOGICO-DI-SELINUNTE-E-CAVE-DI-CUSA-234349746433/;6.0;3.0;Apertura alle 9,00. Dall'1/03 chiusura ore 17,00 (uscita entro le 18,00). Dal 26/03 chiusura ore 18,00 (uscita entro le 19).;http://gis.osservatorioturistico.sicilia.it/doc/testi/schede_archeo/Selinunte_tempiof.pdf;http://gis.osservatorioturistico.sicilia.it/doc/foto/archeo/ico/Selinunte_tempiof.jpg;;http://gis.osservatorioturistico.sicilia.it/doc/testi/schede_archeo/Selinunte_tempiof_eng.pdf
Castelvetrano;12.834961;37.588184;Tempio G;Marinella di Selinunte - Via Selinunte;Parco archeologico di Selinunte e Cave di Cusa;http://www.regione.sicilia.it/beniculturali/dirbenicult/database/page_musei/pagina_musei.asp?ID=121&IdSito=0&IdC=2436&IdS=30&IdAS=120;"arcaica; classica";Tempio;Pagamento ingresso alle aree del Parco: contanti e POS allo sportello della biglietteria, bonifico bancario.;092446277;parco.archeo.selinunte@regione.sicilia.it;https://www.facebook.com/PARCO-ARCHEOLOGICO-DI-SELINUNTE-E-CAVE-DI-CUSA-234349746433/;6.0;3.0;Apertura alle 9,00. Dall'1/03 chiusura ore 17,00 (uscita entro le 18,00). Dal 26/03 chiusura ore 18,00 (uscita entro le 19).;http://gis.osservatorioturistico.sicilia.it/doc/testi/schede_archeo/Selinunte_tempiog.pdf;http://gis.osservatorioturistico.sicilia.it/doc/foto/archeo/ico/Selinunte_tempiog.jpg;;http://gis.osservatorioturistico.sicilia.it/doc/testi/schede_archeo/Selinunte_tempiog_eng.pdf
Giardini Naxos;15.269726;37.819178;Fornaci;Lungomare Schisò;Parco archeologico di Naxos-Taormina;http://www.parconaxostaormina.it/it/naxos;"arcaica; classica";Struttura industriale;http://www.regione.sicilia.it/beniculturali/Dirbenicult/database/page_musei/Orario%20di%20fruizione%20Siti%20Parco%20di%20Naxos.pdf;094251001 - 0942628738;parco.archeo.naxos@regione.sicilia.it , urp.parco.archeo.naxos@regione.sicilia.it;https://www.facebook.com/urp.parco.archeo.naxos/?ref=page_internal;4.0;2.0;Aperto tutti i giorni dalle 9.00 ad un'ora prima del tramonto;http://gis.osservatorioturistico.sicilia.it/doc/testi/schede_archeo/Naxos_fornaci.pdf;http://gis.osservatorioturistico.sicilia.it/doc/foto/archeo/ico/Naxos_fornaci.jpg;;http://gis.osservatorioturistico.sicilia.it/doc/testi/schede_archeo/Naxos_fornaci_eng.pdf
Giardini Naxos;15.269364;37.81924;Santuario di Era;Lungomare Schisò;Parco archeologico di Naxos-Taormina;http://www.parconaxostaormina.it/it/naxos;arcaica;Tempio;http://www.regione.sicilia.it/beniculturali/Dirbenicult/database/page_musei/Orario%20di%20fruizione%20Siti%20Parco%20di%20Naxos.pdf;094251001 - 0942628738;parco.archeo.naxos@regione.sicilia.it , urp.parco.archeo.naxos@regione.sicilia.it;https://www.facebook.com/urp.parco.archeo.naxos/?ref=page_internal;4.0;2.0;Aperto tutti i giorni dalle 9.00 ad un'ora prima del tramonto;http://gis.osservatorioturistico.sicilia.it/doc/testi/schede_archeo/Naxos_santuarioera.pdf;http://gis.osservatorioturistico.sicilia.it/doc/foto/archeo/ico/Naxos_santuarioera.jpg;;http://gis.osservatorioturistico.sicilia.it/doc/testi/schede_archeo/Naxos_santuarioera_eng.pdf
Giardini Naxos;15.270948;37.820831;Case protoarcaiche;Lungomare Schisò;Parco archeologico di Naxos-Taormina;http://www.parconaxostaormina.it/it/naxos;arcaica;Abitato;http://www.regione.sicilia.it/beniculturali/Dirbenicult/database/page_musei/Orario%20di%20fruizione%20Siti%20Parco%20di%20Naxos.pdf;094251001 - 0942628738;parco.archeo.naxos@regione.sicilia.it , urp.parco.archeo.naxos@regione.sicilia.it;https://www.facebook.com/urp.parco.archeo.naxos/?ref=page_internal;4.0;2.0;Aperto tutti i giorni dalle 9.00 ad un'ora prima del tramonto;http://gis.osservatorioturistico.sicilia.it/doc/testi/schede_archeo/Naxos_caseprotoarcaiche.pdf;http://gis.osservatorioturistico.sicilia.it/doc/foto/archeo/ico/Naxos_caseprotoarcaiche.jpg;;http://gis.osservatorioturistico.sicilia.it/doc/testi/schede_archeo/Naxos_caseprotoarcaiche_eng.pdf
Giardini Naxos;15.270792;37.82341;Neoria;Lungomare Schisò;Parco archeologico di Naxos-Taormina;http://www.parconaxostaormina.it/it/naxos;"arcaica; classica";Struttura portuale;http://www.regione.sicilia.it/beniculturali/Dirbenicult/database/page_musei/Orario%20di%20fruizione%20Siti%20Parco%20di%20Naxos.pdf;094251001 - 0942628738;parco.archeo.naxos@regione.sicilia.it , urp.parco.archeo.naxos@regione.sicilia.it;https://www.facebook.com/urp.parco.archeo.naxos/?ref=page_internal;4.0;2.0;Aperto tutti i giorni dalle 9.00 ad un'ora prima del tramonto;http://gis.osservatorioturistico.sicilia.it/doc/testi/schede_archeo/Naxos_neoria.pdf;http://gis.osservatorioturistico.sicilia.it/doc/foto/archeo/ico/Naxos_neoria.jpg;;http://gis.osservatorioturistico.sicilia.it/doc/testi/schede_archeo/Naxos_neoria_eng.pdf
Giardini Naxos;15.268309;37.822931;Isolato di V sec. a.C.;Lungomare Schisò;Parco archeologico di Naxos-Taormina;http://www.parconaxostaormina.it/it/naxos;classica;"Casa; Abitato";http://www.regione.sicilia.it/beniculturali/Dirbenicult/database/page_musei/Orario%20di%20fruizione%20Siti%20Parco%20di%20Naxos.pdf;094251001 - 0942628738;parco.archeo.naxos@regione.sicilia.it , urp.parco.archeo.naxos@regione.sicilia.it;https://www.facebook.com/urp.parco.archeo.naxos/?ref=page_internal;4.0;2.0;Aperto tutti i giorni dalle 9.00 ad un'ora prima del tramonto;http://gis.osservatorioturistico.sicilia.it/doc/testi/schede_archeo/Naxos_isolato5sec.pdf;http://gis.osservatorioturistico.sicilia.it/doc/foto/archeo/ico/Naxos_isolato5sec.jpg;;http://gis.osservatorioturistico.sicilia.it/doc/testi/schede_archeo/Naxos_isolato5sec_eng.pdf
Giardini Naxos;15.270881;37.823191;Casa a Pastas;Lungomare Schisò;Parco archeologico di Naxos-Taormina;http://www.parconaxostaormina.it/it/naxos;arcaica;Casa;http://www.regione.sicilia.it/beniculturali/Dirbenicult/database/page_musei/Orario%20di%20fruizione%20Siti%20Parco%20di%20Naxos.pdf;094251001 - 0942628738;parco.archeo.naxos@regione.sicilia.it , urp.parco.archeo.naxos@regione.sicilia.it;https://www.facebook.com/urp.parco.archeo.naxos/?ref=page_internal;4.0;2.0;Aperto tutti i giorni dalle 9.00 ad un'ora prima del tramonto;http://gis.osservatorioturistico.sicilia.it/doc/testi/schede_archeo/Naxos_pastas.pdf;http://gis.osservatorioturistico.sicilia.it/doc/foto/archeo/ico/Naxos_pastas.jpg;;http://gis.osservatorioturistico.sicilia.it/doc/testi/schede_archeo/Naxos_pastas_eng.pdf
Cefalù;14.024371;38.037622;Tempio di Diana;Rocca;Area archeologica di Cefalù;http://www.comune.cefalu.pa.it/comune/Citta/TempioDiana3D.aspx;"protostorica; classica; ellenistica";Tempio;;;nan;;0.0;0.0;;http://gis.osservatorioturistico.sicilia.it/doc/testi/schede_archeo/Cefalu_diana.pdf;http://gis.osservatorioturistico.sicilia.it/doc/foto/archeo/ico/Cefalu_diana.jpg;;http://gis.osservatorioturistico.sicilia.it/doc/testi/schede_archeo/Cefalu_diana_eng.pdf
Cefalù;14.021319;38.041109;Mura di fortificazione;Discesa a mare da via Carlo Ortolani di Bordonaro;Area archeologica di Cefalù;http://cefaluguide.it/item/mura-megalitiche/;ellenistica;Fortificazioni;;;nan;;0.0;0.0;;http://gis.osservatorioturistico.sicilia.it/doc/testi/schede_archeo/Cefalu_mura.pdf;http://gis.osservatorioturistico.sicilia.it/doc/foto/archeo/ico/Cefalu_mura.jpg;;http://gis.osservatorioturistico.sicilia.it/doc/testi/schede_archeo/Cefalu_mura_eng.pdf
Cefalù;14.022685;38.039841;Cefalù;;Area archeologica di Cefalù;http://www.comune.cefalu.pa.it/comune/Citta/Storia.aspx;"ellenistica; romana";Insediamento;;;nan;;Non Disponibile;Non Disponibile;;http://gis.osservatorioturistico.sicilia.it/doc/testi/schede_archeo/Cefalu.pdf;http://gis.osservatorioturistico.sicilia.it/doc/foto/archeo/ico/Cefalu.jpg;;http://gis.osservatorioturistico.sicilia.it/doc/testi/schede_archeo/Cefalu_eng.pdf
Piazza Armerina;14.334292;37.364664;Ingresso ad arco;Contrada Casale;Parco archeologico della Villa romana del Casale;http://www.villaromanadelcasale.it/la-villa-romana-del-casale2/;"romana; tardo antica; medievale";Villa;Vendita biglietti ridotti e cumulativi di due o tre siti tra: Area di Morgantina, Museo di Aidone e Villa del Casale.;0935680036;nan;;10.0;5.0;Dal 28 ottobre aperta ogni giorno, compresi i festivi, dalle 9,00 alle 16,00 (chiusura dei cancelli alle 17.00).;http://gis.osservatorioturistico.sicilia.it/doc/testi/schede_archeo/Casale_ingressoarco.pdf;http://gis.osservatorioturistico.sicilia.it/doc/foto/archeo/ico/Casale_ingressoarco.jpg;D.M. del 29.08.1951 conv D.P.R.S. del 21.01.1966;http://gis.osservatorioturistico.sicilia.it/doc/testi/schede_archeo/Casale_ingressoarco_eng.pdf
Piazza Armerina;14.334705;37.364867;Grande peristilio;Contrada Casale;Parco archeologico della Villa romana del Casale;http://www.villaromanadelcasale.it/la-villa-romana-del-casale2/;"romana; tardo antica; medievale";Villa;Vendita biglietti ridotti e cumulativi di due o tre siti tra: Area di Morgantina, Museo di Aidone e Villa del Casale.;0935680036;nan;;10.0;5.0;Dal 28 ottobre aperta ogni giorno, compresi i festivi, dalle 9,00 alle 16,00 (chiusura dei cancelli alle 17.00).;http://gis.osservatorioturistico.sicilia.it/doc/testi/schede_archeo/Casale_grandeperistilio.pdf;http://gis.osservatorioturistico.sicilia.it/doc/foto/archeo/ico/Casale_grandeperistilio.jpg;D.M. del 29.08.1951 conv D.P.R.S. del 21.01.1966;http://gis.osservatorioturistico.sicilia.it/doc/testi/schede_archeo/Casale_grandeperistilio_eng.pdf
Piazza Armerina;14.334228;37.364907;Terme;Contrada Casale;Parco archeologico della Villa romana del Casale;http://www.villaromanadelcasale.it/la-villa-romana-del-casale2/;"romana; tardo antica; medievale";"Villa; Terme";Vendita biglietti ridotti e cumulativi di due o tre siti tra: Area di Morgantina, Museo di Aidone e Villa del Casale.;0935680036;nan;;10.0;5.0;Dal 28 ottobre aperta ogni giorno, compresi i festivi, dalle 9,00 alle 16,00 (chiusura dei cancelli alle 17.00).;http://gis.osservatorioturistico.sicilia.it/doc/testi/schede_archeo/Casale_terme.pdf;http://gis.osservatorioturistico.sicilia.it/doc/foto/archeo/ico/Casale_terme.jpg;D.M. del 29.08.1951 conv D.P.R.S. del 21.01.1966;http://gis.osservatorioturistico.sicilia.it/doc/testi/schede_archeo/Casale_terme_eng.pdf
Piazza Armerina;14.335153;37.364944;Grande aula absidata;Contrada Casale;Parco archeologico della Villa romana del Casale;http://www.villaromanadelcasale.it/la-villa-romana-del-casale2/;"romana; tardo antica; medievale";Villa;Vendita biglietti ridotti e cumulativi di due o tre siti tra: Area di Morgantina, Museo di Aidone e Villa del Casale.;0935680036;nan;;10.0;5.0;Dal 28 ottobre aperta ogni giorno, compresi i festivi, dalle 9,00 alle 16,00 (chiusura dei cancelli alle 17.00).;http://gis.osservatorioturistico.sicilia.it/doc/testi/schede_archeo/Casale_absidata.pdf;http://gis.osservatorioturistico.sicilia.it/doc/foto/archeo/ico/Casale_absidata.jpg;D.M. del 29.08.1951 conv D.P.R.S. del 21.01.1966;http://gis.osservatorioturistico.sicilia.it/doc/testi/schede_archeo/Casale_absidata_eng.pdf
Piazza Armerina;14.334748;37.3645;Peristilio ovale;Contrada Casale;Parco archeologico della Villa romana del Casale;http://www.villaromanadelcasale.it/la-villa-romana-del-casale2/;"romana; tardo antica; medievale";Villa;Vendita biglietti ridotti e cumulativi di due o tre siti tra: Area di Morgantina, Museo di Aidone e Villa del Casale.;0935680036;nan;;10.0;5.0;Dal 28 ottobre aperta ogni giorno, compresi i festivi, dalle 9,00 alle 16,00 (chiusura dei cancelli alle 17.00).;http://gis.osservatorioturistico.sicilia.it/doc/testi/schede_archeo/Casale_ovaleperistilio.pdf;http://gis.osservatorioturistico.sicilia.it/doc/foto/archeo/ico/Casale_ovaleperistilio.jpg;D.M. del 29.08.1951 conv D.P.R.S. del 21.01.1966;http://gis.osservatorioturistico.sicilia.it/doc/testi/schede_archeo/Casale_ovaleperistilio_eng.pdf
Realmonte;13.487661;37.289819;Villa Romana di Durrueli;C.da Durrueli, via Nereo;Area archeologica di Realmonte;https://izi.travel/en/2e86-la-villa-romana-di-realmonte-in-contrada-durrueli/it;"ellenistica; imperiale";Villa;Sito recintato osservabile parzialmente dalla strada. Per informazioni chiedere Soprintendenza di Agrigento tel. 0922552611;0922552611;nan;;0.0;0.0;;http://gis.osservatorioturistico.sicilia.it/doc/testi/schede_archeo/Durrueli.pdf;http://gis.osservatorioturistico.sicilia.it/doc/foto/archeo/ico/Durrueli.jpg;;http://gis.osservatorioturistico.sicilia.it/doc/testi/schede_archeo/Durrueli_eng.pdf
Ustica;13.178034;38.70752;Ustica;;Isola;www.regione.sicilia.it/beniculturali/dirbenicult/musei/guide_brevi/Ustica%20(Guida%20Breve).pdf;"preistorica; imperiale";"Insediamento; Abitato";;;nan;;Non Disponibile;Non Disponibile;;http://gis.osservatorioturistico.sicilia.it/doc/testi/schede_archeo/Ustica.pdf;http://gis.osservatorioturistico.sicilia.it/doc/foto/archeo/ico/Ustica.jpg;;http://gis.osservatorioturistico.sicilia.it/doc/testi/schede_archeo/Ustica_eng.pdf
Terme Vigliatore;15.141793;38.127448;Villa Romana di San Biagio;Via Nazionale 3, località San Biagio;;http://www.regione.sicilia.it/beniculturali/dirbenicult/database/page_musei/pagina_musei.asp?ID=44&IdSito=51&IdC=&IdS=&IdAS=;;;;090 9740488;nan;;Non Disponibile;Non Disponibile;;http://gis.osservatorioturistico.sicilia.it/doc/testi/schede_archeo/villa_san_biagio.pdf;http://gis.osservatorioturistico.sicilia.it/doc/foto/archeo/ico/San_Biagio_ico.jpg;;http://gis.osservatorioturistico.sicilia.it/doc/testi/schede_archeo/villa_san_biagio_eng.pdf
Capo d'Orlando;14.766093;38.153586;Villa Romana di C.da Bagnoli, Capo d'Orlando;San Gregorio;;;III d.C.;;;;nan;;Non Disponibile;Non Disponibile;;http://gis.osservatorioturistico.sicilia.it/doc/testi/schede_archeo/bagnoli.pdf;http://gis.osservatorioturistico.sicilia.it/doc/foto/archeo/ico/bagnoli_ico.jpg;Archeologia a Capo D'Orlando - Umberto Spigo 2004;http://gis.osservatorioturistico.sicilia.it/doc/testi/schede_archeo/bagnoli_eng.pdf
S. Marina di Salina;14.874662;38.563268;Terme romane e fabbrica di salagione;C.da Barone, Punta Lamie;Parco archeologico delle Isole Eolie;http://www.salinando.it/musei,-siti-archeologici-e-biblioteche-salina/255-sito-archeologico-barone.html;imperiale;"Terme; Struttura industriale";;;nan;;0.0;0.0;;http://gis.osservatorioturistico.sicilia.it/doc/testi/schede_archeo/Salina_terme.pdf;http://gis.osservatorioturistico.sicilia.it/doc/foto/archeo/ico/Salina_terme.jpg;(parco in corso di definizione);http://gis.osservatorioturistico.sicilia.it/doc/testi/schede_archeo/Salina_terme_eng.pdf
S. Marina di Salina;14.869697;38.573277;Villaggio dell'età del Bronzo;C.da Portella;Parco archeologico delle Isole Eolie;http://www.luigibernabobrea.it/luoghi/salina.html;preistorica;Abitato;;;nan;;0.0;0.0;;http://gis.osservatorioturistico.sicilia.it/doc/testi/schede_archeo/Salina_villaggiobronzo.pdf;http://gis.osservatorioturistico.sicilia.it/doc/foto/archeo/ico/Salina_villaggiobronzo.jpg;(parco in corso di definizione);http://gis.osservatorioturistico.sicilia.it/doc/testi/schede_archeo/Salina_villaggiobronzo_eng.pdf
San Cipirrello - Monreale;13.197897;37.967553;Teatro;Contrada Perciana - Case D'Alia;Parco archeologico di Monte Iato;http://www.regione.sicilia.it/bbccaa/Dirbenicult/bca/L_Parchi/parco_jato.html;ellenistica;Teatro;Ultimo ingresso: area archeologica ore 14,00 - antiquarium 12,00. Lunedì chiusura.;0918577943;parco.archeo.iato@regione.sicilia.it;https://www.facebook.com/parco.iato/;0.0;0.0;"Area: da martedì a sabato 9,30 - 16,00; Antiquarium: da martedì a sabato 9,30 - 17,30. Domenica e festivi 9,30 - 13,30";http://gis.osservatorioturistico.sicilia.it/doc/testi/schede_archeo/Iato_teatro.pdf;http://gis.osservatorioturistico.sicilia.it/doc/foto/archeo/ico/Iato_teatro.jpg;;http://gis.osservatorioturistico.sicilia.it/doc/testi/schede_archeo/Iato_teatro_eng.pdf
San Cipirrello - Monreale;13.198146;37.967342;Agora;Contrada Perciana - Case D'Alia;Parco archeologico di Monte Iato;http://www.regione.sicilia.it/bbccaa/Dirbenicult/bca/L_Parchi/parco_jato.html;"ellenistica; romana";Area pubblica civile;Ultimo ingresso: area archeologica ore 14,00 - antiquarium 12,00. Lunedì chiusura.;0918577943;parco.archeo.iato@regione.sicilia.it;https://www.facebook.com/parco.iato/;0.0;0.0;"Area: da martedì a sabato 9,30 - 16,00; Antiquarium: da martedì a sabato 9,30 - 17,30. Domenica e festivi 9,30 - 13,30";http://gis.osservatorioturistico.sicilia.it/doc/testi/schede_archeo/Iato_agora.pdf;http://gis.osservatorioturistico.sicilia.it/doc/foto/archeo/ico/Iato_agora.jpg;;http://gis.osservatorioturistico.sicilia.it/doc/testi/schede_archeo/Iato_agora_eng.pdf
San Cipirrello - Monreale;13.195919;37.96721;Casa a peristilio;Contrada Perciana - Case D'Alia;Parco archeologico di Monte Iato;http://www.regione.sicilia.it/bbccaa/Dirbenicult/bca/L_Parchi/parco_jato.html;ellenistica;Casa;Ultimo ingresso: area archeologica ore 14,00 - antiquarium 12,00. Lunedì chiusura.;0918577943;parco.archeo.iato@regione.sicilia.it;https://www.facebook.com/parco.iato/;0.0;0.0;"Area: da martedì a sabato 9,30 - 16,00; Antiquarium: da martedì a sabato 9,30 - 17,30. Domenica e festivi 9,30 - 13,30";http://gis.osservatorioturistico.sicilia.it/doc/testi/schede_archeo/Iato_casaperistilio.pdf;http://gis.osservatorioturistico.sicilia.it/doc/foto/archeo/ico/Iato_peristilio.jpg;;http://gis.osservatorioturistico.sicilia.it/doc/testi/schede_archeo/Iato_casaperistilio_eng.pdf
San Cipirrello - Monreale;13.195725;37.967101;Tempio di Afrodite;Contrada Perciana - Case D'Alia;Parco archeologico di Monte Iato;http://www.regione.sicilia.it/bbccaa/Dirbenicult/bca/L_Parchi/parco_jato.html;arcaica;Tempio;Ultimo ingresso: area archeologica ore 14,00 - antiquarium 12,00. Lunedì chiusura.;0918577943;parco.archeo.iato@regione.sicilia.it;https://www.facebook.com/parco.iato/;0.0;0.0;"Area: da martedì a sabato 9,30 - 16,00; Antiquarium: da martedì a sabato 9,30 - 17,30. Domenica e festivi 9,30 - 13,30";http://gis.osservatorioturistico.sicilia.it/doc/testi/schede_archeo/Iato_afrodite.pdf;http://gis.osservatorioturistico.sicilia.it/doc/foto/archeo/ico/Iato_afrodite.jpg;;http://gis.osservatorioturistico.sicilia.it/doc/testi/schede_archeo/Iato_afrodite_eng.pdf
San Cipirrello - Monreale;13.196201;37.967189;Casa tardo-arcaica;Contrada Perciana - Case D'Alia;Parco archeologico di Monte Iato;http://www.regione.sicilia.it/bbccaa/Dirbenicult/bca/L_Parchi/parco_jato.html;arcaica;Casa;Ultimo ingresso: area archeologica ore 14,00 - antiquarium 12,00. Lunedì chiusura.;0918577943;parco.archeo.iato@regione.sicilia.it;https://www.facebook.com/parco.iato/;0.0;0.0;"Area: da martedì a sabato 9,30 - 16,00; Antiquarium: da martedì a sabato 9,30 - 17,30. Domenica e festivi 9,30 - 13,30";http://gis.osservatorioturistico.sicilia.it/doc/testi/schede_archeo/Iato_casatardoarcaica.pdf;http://gis.osservatorioturistico.sicilia.it/doc/foto/archeo/ico/Iato_tardoarcaica.jpg;;http://gis.osservatorioturistico.sicilia.it/doc/testi/schede_archeo/Iato_casatardoarcaica_eng.pdf
